PlayerID,Age,Gender,Location,GameGenre,PlayTimeHours,InGamePurchases,GameDifficulty,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel
9928,18,Male,USA,Sports,7.750530759,1,Medium,3,156,62,4,Medium
9929,15,Male,Asia,Strategy,19.49717813,0,Hard,16,56,36,28,Medium
9930,22,Male,USA,Action,5.670007533,0,Hard,1,101,63,9,Low
9931,43,Male,Other,Sports,22.33449398,1,Hard,13,47,88,8,Medium
9932,17,Female,Europe,Sports,8.741944784,0,Easy,5,112,98,37,Medium
9933,46,Male,Europe,Action,20.46579381,0,Medium,11,72,13,46,Medium
9934,24,Female,Asia,Strategy,10.2412296,1,Medium,1,36,7,35,Low
9935,24,Male,USA,Sports,12.79054832,0,Easy,12,98,57,39,Medium
9936,33,Male,Asia,Action,19.11195081,0,Easy,11,59,66,17,Medium
9937,48,Male,Europe,Strategy,7.570396927,1,Medium,10,145,40,48,High
9938,47,Female,Europe,Strategy,0.261962654,0,Easy,7,66,20,34,Medium
9939,37,Male,USA,RPG,4.176877113,1,Easy,10,52,92,44,Medium
9940,42,Male,Asia,Sports,9.015848915,0,Easy,2,22,48,43,Low
9941,46,Male,USA,Sports,22.93575949,0,Medium,7,170,43,45,Medium
9942,21,Male,Europe,Action,22.24710144,0,Easy,16,43,19,48,Medium
9943,43,Male,USA,Action,23.02346684,0,Hard,18,87,36,44,High
9944,22,Male,Other,RPG,21.19652896,1,Hard,13,10,78,8,Low
9945,15,Male,USA,Action,18.24761898,0,Hard,17,52,87,6,Medium
9946,17,Female,Asia,RPG,0.3523709,0,Hard,11,51,17,2,Medium
9947,38,Male,USA,Simulation,10.594566,0,Easy,12,66,45,17,Medium
9948,37,Female,USA,RPG,23.21697766,0,Hard,2,110,35,6,Low
9949,22,Male,Europe,Simulation,2.666359113,0,Easy,9,95,7,46,Medium
9950,17,Male,Asia,RPG,17.51265072,0,Easy,14,84,36,18,Medium
9951,47,Female,Europe,Simulation,17.81852287,1,Easy,12,114,27,15,Medium
9952,42,Female,Asia,Sports,5.146122003,0,Medium,5,29,38,11,Low
9953,22,Female,USA,RPG,22.27951642,1,Hard,4,58,83,24,Medium
9954,48,Female,Other,Strategy,5.150052506,1,Easy,8,61,33,11,High
9955,49,Female,USA,RPG,22.64732204,1,Hard,13,146,64,36,High
9956,46,Male,Asia,Action,14.41522672,0,Easy,7,149,41,29,Medium
9957,38,Male,USA,Sports,0.197207368,0,Easy,13,98,50,42,Low
9958,28,Male,Asia,Sports,14.67697788,1,Easy,0,161,37,39,Low
9959,46,Female,Asia,Action,13.3284378,0,Medium,7,91,62,47,Medium
9960,30,Female,Europe,Action,15.73979297,0,Medium,8,99,39,35,Medium
9961,18,Female,Europe,Simulation,12.55505504,0,Easy,17,160,74,45,High
9962,35,Male,Asia,Sports,14.26706496,0,Hard,15,159,74,23,High
9963,28,Female,Asia,Simulation,14.21155181,1,Easy,0,125,73,28,Low
9964,45,Male,Asia,Sports,19.89580339,0,Easy,2,139,14,11,Low
9965,32,Female,Other,Strategy,15.86485818,0,Hard,19,143,94,47,High
9966,21,Male,Europe,Sports,6.608843214,0,Easy,0,122,97,44,Low
9967,24,Female,Europe,Sports,1.171974941,0,Hard,11,121,4,7,High
9968,21,Male,Europe,Strategy,9.687207676,0,Medium,19,11,66,15,Low
9969,47,Male,Europe,Strategy,15.69962318,0,Easy,15,111,99,5,High
9970,37,Female,Europe,Strategy,5.394714302,0,Hard,9,75,57,42,Medium
9971,35,Female,Europe,Strategy,23.340345,1,Medium,12,48,66,1,Medium
9972,33,Male,Asia,RPG,23.70474978,0,Medium,3,27,42,23,Low
9973,33,Female,Other,RPG,10.93837485,0,Medium,17,28,6,22,Medium
9974,43,Female,USA,Sports,23.12148423,0,Medium,18,87,32,14,High
9975,32,Male,Europe,RPG,17.85900395,0,Medium,6,32,64,2,Low
9976,16,Male,USA,Strategy,15.74717589,1,Hard,18,75,44,17,Medium
9977,15,Male,Europe,Strategy,18.22046593,0,Medium,6,42,1,22,Low
9978,19,Male,USA,RPG,16.37166646,1,Medium,6,43,34,47,Medium
9979,34,Female,Asia,RPG,19.89483086,0,Easy,13,46,41,46,Medium
9980,25,Male,Asia,RPG,0.551180246,0,Easy,4,96,86,36,Medium
9981,16,Female,Asia,RPG,21.6412217,0,Medium,14,172,3,2,High
9982,17,Female,Europe,Action,5.818344212,0,Easy,4,35,78,46,Medium
9983,37,Female,Europe,Action,13.11506274,0,Easy,18,70,43,23,Medium
9984,26,Female,Europe,Sports,20.51308724,1,Easy,4,25,7,5,Low
9985,34,Female,Europe,RPG,7.978409328,0,Easy,13,26,19,33,Medium
9986,19,Male,Asia,Action,23.69194411,1,Easy,0,69,68,17,Low
9987,44,Female,Asia,Action,4.566566789,0,Medium,7,174,3,42,Medium
9988,23,Female,Europe,Sports,5.061983738,0,Easy,15,31,31,18,Medium
9989,48,Male,USA,Action,12.15784283,0,Hard,19,153,83,25,High
9990,49,Female,USA,RPG,1.852572628,1,Easy,10,37,50,45,Medium
9991,36,Male,USA,Sports,0.385871767,0,Easy,11,100,47,20,Medium
9992,38,Male,Europe,Sports,15.95679051,1,Easy,11,105,86,8,Medium
9993,31,Female,USA,Sports,11.03841884,0,Easy,6,121,16,4,Medium
9994,24,Female,Europe,Strategy,17.05669486,0,Medium,17,103,87,22,High
9995,44,Female,USA,Action,22.93331602,0,Easy,7,146,61,33,Medium
9996,37,Male,USA,Sports,22.6333782,1,Hard,18,136,18,38,High
9997,46,Female,Asia,Action,17.95627797,0,Easy,6,16,41,15,Low
9998,31,Female,Other,Strategy,10.35364665,0,Medium,7,143,10,1,Medium
9999,31,Male,USA,Strategy,10.9305503,0,Medium,11,134,33,47,High
10000,28,Male,USA,Sports,11.08306939,0,Hard,8,122,56,20,Medium
10001,23,Female,USA,Sports,20.59629026,1,Hard,14,43,90,22,Medium
10002,16,Male,USA,RPG,19.59448349,0,Medium,16,125,62,13,High
10003,39,Male,USA,Sports,16.93808816,0,Medium,17,100,32,14,High
10004,23,Male,USA,Simulation,15.66722913,0,Medium,12,89,52,35,Low
10005,36,Female,Other,Action,6.710785204,0,Easy,14,138,66,20,Medium
10006,18,Male,Europe,Sports,12.62713695,0,Medium,19,35,56,18,Medium
10007,40,Male,USA,RPG,8.146363693,1,Medium,8,76,16,5,Medium
10008,43,Male,USA,Strategy,13.85838636,0,Medium,6,164,12,7,Medium
10009,48,Male,Europe,Strategy,21.9592977,1,Medium,6,45,15,0,Low
10010,37,Male,Europe,Simulation,13.24973501,0,Medium,16,18,5,2,Low
10011,25,Male,USA,Sports,23.94482032,0,Easy,14,57,79,22,Medium
10012,20,Male,USA,Simulation,11.98243048,0,Easy,15,161,47,39,High
10013,32,Male,USA,RPG,4.105176872,0,Easy,14,77,33,6,Medium
10014,35,Female,USA,Action,23.50819808,0,Easy,14,55,44,39,Low
10015,48,Male,USA,RPG,4.085189527,0,Hard,12,21,92,12,Low
10016,31,Female,Europe,Simulation,13.83905808,1,Easy,0,165,2,2,Low
10017,39,Female,Europe,Simulation,17.43524246,0,Medium,14,79,23,49,Medium
10018,26,Male,Europe,Strategy,11.61870383,0,Hard,11,40,63,20,Medium
10019,37,Male,Other,RPG,1.023964176,0,Medium,11,155,57,8,High
10020,36,Female,Europe,Action,15.10207266,0,Hard,11,117,5,49,Medium
10021,35,Female,Asia,Strategy,23.66215317,0,Medium,19,59,85,30,Medium
10022,41,Male,Other,Action,16.37372334,0,Hard,3,46,23,20,Low
10023,45,Male,Asia,Sports,14.6858257,0,Hard,7,75,87,38,Medium
10024,20,Male,USA,Simulation,14.16448546,0,Easy,17,27,41,30,Medium
10025,41,Female,Europe,Action,8.665396724,0,Easy,1,150,81,7,Low
10026,48,Female,USA,RPG,6.905734263,0,Medium,7,63,24,29,Medium
10027,26,Male,Europe,Strategy,17.50037966,0,Medium,9,32,64,0,High
10028,21,Male,USA,Simulation,7.017133678,0,Hard,5,161,1,9,Medium
10029,24,Male,USA,Strategy,21.90539635,0,Easy,3,37,60,19,Low
10030,31,Female,Asia,Sports,4.638307854,1,Hard,10,35,10,33,Medium
10031,40,Male,Europe,Strategy,23.36893455,1,Medium,10,144,50,14,High
10032,35,Female,Other,Action,10.52783598,0,Easy,6,144,76,35,Medium
10033,42,Male,Europe,Strategy,2.285857076,0,Easy,2,66,4,14,Low
10034,16,Female,USA,Strategy,0.941304915,1,Easy,12,118,24,30,High
10035,15,Male,USA,Sports,19.95026414,0,Easy,8,161,45,40,Medium
10036,40,Female,Europe,Action,12.41609727,0,Hard,2,152,63,15,High
10037,43,Male,USA,Strategy,4.689238855,0,Easy,6,42,64,34,Medium
10038,35,Female,Other,Sports,6.346640444,0,Medium,13,32,25,25,Medium
10039,25,Male,USA,Strategy,2.352784318,0,Easy,12,39,14,23,Medium
10040,25,Female,USA,Action,6.191225289,0,Medium,18,159,4,16,High
10041,49,Male,USA,RPG,1.932701871,0,Easy,4,42,4,9,Low
10042,48,Male,Asia,Strategy,9.978631585,0,Easy,2,102,35,32,Low
10043,38,Male,Europe,Strategy,11.41249,0,Easy,16,100,20,17,High
10044,36,Male,Asia,RPG,13.44484929,0,Hard,16,168,61,35,High
10045,19,Male,USA,RPG,13.6375853,0,Medium,19,148,11,41,Low
10046,47,Male,Europe,RPG,7.229782045,0,Easy,9,16,8,3,Low
10047,34,Male,Asia,Strategy,20.91042052,0,Easy,10,75,45,48,Medium
10048,33,Male,USA,RPG,7.626596622,1,Easy,15,169,30,45,High
10049,49,Male,Asia,Strategy,13.96672965,0,Easy,1,176,33,37,Low
10050,31,Male,Europe,Strategy,7.532471833,1,Easy,8,34,32,26,Low
10051,48,Male,USA,Simulation,19.8630058,0,Easy,13,122,56,12,High
10052,23,Male,USA,Action,23.94756513,0,Hard,11,32,11,14,Medium
10053,40,Female,USA,Action,4.095120946,0,Easy,13,59,82,19,Medium
10054,16,Male,Europe,Strategy,22.91924667,0,Hard,8,154,93,15,Medium
10055,23,Female,Europe,RPG,1.706101103,1,Hard,6,58,72,19,Medium
10056,23,Male,Europe,Strategy,19.3218863,0,Easy,8,144,31,23,Medium
10057,31,Female,USA,Action,22.63595495,0,Easy,17,170,22,13,High
10058,15,Male,Europe,Action,15.62835616,0,Medium,2,14,62,36,Low
10059,39,Female,USA,Sports,7.848954177,0,Medium,2,104,63,42,Medium
10060,39,Male,Europe,Strategy,4.665946065,0,Medium,4,97,61,30,Medium
10061,49,Male,Asia,RPG,19.66802816,0,Medium,6,123,93,11,Medium
10062,17,Male,Europe,Strategy,2.348900312,0,Hard,10,73,62,16,High
10063,44,Male,USA,RPG,11.49059304,1,Easy,11,75,7,24,Medium
10064,48,Male,Asia,RPG,19.14332202,1,Easy,16,98,17,46,High
10065,26,Male,USA,Action,19.82850501,0,Easy,9,73,43,38,Medium
10066,33,Female,Europe,Sports,8.391289809,0,Medium,19,81,39,5,High
10067,31,Male,USA,Action,12.62366473,0,Easy,3,67,9,39,Low
10068,24,Male,Asia,Strategy,3.550526701,1,Medium,3,76,68,49,High
10069,26,Female,Europe,Simulation,13.79215944,0,Easy,5,116,76,24,Medium
10070,30,Female,Europe,Simulation,11.28478695,1,Medium,17,99,15,28,High
10071,38,Male,Other,RPG,21.78690063,1,Easy,8,53,92,15,Medium
10072,33,Female,Europe,Action,11.17182703,0,Medium,14,76,60,35,Medium
10073,22,Male,USA,Simulation,15.24863137,0,Medium,4,146,4,9,Medium
10074,45,Male,Other,Sports,8.832507916,0,Medium,7,88,16,33,Medium
10075,35,Male,USA,Strategy,6.762833399,0,Easy,13,102,49,45,High
10076,31,Male,Europe,RPG,3.069867122,0,Hard,19,154,68,9,High
10077,37,Male,Europe,Strategy,12.08499202,1,Easy,15,173,38,45,High
10078,30,Male,Asia,RPG,12.67610267,0,Easy,12,108,61,26,Medium
10079,20,Male,Europe,Action,9.479096803,0,Easy,18,160,18,12,High
10080,22,Male,Asia,Simulation,13.40223495,0,Medium,11,44,45,37,Medium
10081,39,Female,Asia,RPG,14.09923134,1,Easy,7,13,1,19,Low
10082,32,Female,USA,RPG,2.91427298,0,Medium,10,139,3,19,Medium
10083,39,Female,Asia,Action,6.337729745,0,Easy,17,59,44,6,Low
10084,26,Female,Europe,Sports,20.64894399,0,Medium,16,33,78,3,Medium
10085,29,Female,USA,Strategy,11.60091686,0,Easy,0,160,74,43,Low
10086,40,Female,USA,Simulation,8.326065823,0,Hard,6,56,33,4,Medium
10087,40,Male,Asia,Strategy,1.710279586,1,Easy,11,114,97,25,Medium
10088,46,Male,Other,Simulation,12.2088943,0,Medium,17,12,37,40,Low
10089,24,Male,Asia,Sports,15.39191456,0,Easy,1,99,73,48,Low
10090,30,Male,Asia,Action,13.57716156,1,Easy,12,129,10,18,High
10091,21,Male,USA,RPG,18.87599174,0,Medium,3,166,21,46,Medium
10092,31,Male,USA,Simulation,6.719045188,1,Easy,1,92,68,34,Low
10093,37,Female,Europe,Action,1.233878057,0,Medium,12,158,84,7,High
10094,40,Male,USA,Simulation,13.90926077,1,Easy,2,110,77,6,Medium
10095,35,Male,Europe,Simulation,5.545388571,0,Easy,7,133,42,25,Medium
10096,36,Male,USA,RPG,4.382726884,1,Easy,5,169,44,20,Medium
10097,21,Female,Europe,Action,15.57891617,0,Medium,18,178,42,44,Low
10098,28,Male,USA,Strategy,12.81422928,0,Easy,2,33,18,39,Low
10099,29,Male,USA,RPG,20.52739387,1,Easy,6,25,95,0,Low
10100,21,Female,Europe,Strategy,18.53134007,1,Easy,0,151,32,11,Low
10101,23,Female,USA,Strategy,10.86201187,0,Medium,11,103,16,14,Medium
10102,22,Female,USA,RPG,7.427561215,1,Easy,2,121,56,48,Medium
10103,37,Female,Europe,Sports,23.44848554,1,Easy,17,111,83,31,High
10104,43,Male,Europe,Sports,16.20011419,1,Easy,12,121,19,25,Low
10105,32,Female,USA,RPG,23.74527104,0,Easy,6,106,15,7,Medium
10106,45,Male,Europe,Sports,13.95444217,0,Easy,0,142,61,27,Low
10107,44,Female,USA,RPG,5.623123694,1,Medium,15,80,72,32,Medium
10108,49,Male,USA,Simulation,16.13770559,0,Easy,16,77,55,30,Medium
10109,32,Male,Asia,Action,21.74350678,0,Easy,8,46,80,16,Medium
10110,31,Male,Europe,RPG,15.25433193,1,Easy,6,16,99,40,Low
10111,28,Male,USA,Action,11.18867135,1,Easy,15,40,9,3,Medium
10112,45,Male,Asia,Simulation,5.304675553,0,Easy,15,79,4,33,Medium
10113,38,Male,Other,Simulation,17.23701636,0,Easy,2,10,61,19,Low
10114,49,Female,USA,Sports,7.52206477,0,Easy,8,99,31,18,Medium
10115,48,Male,USA,Strategy,10.43821541,1,Hard,5,97,73,28,Medium
10116,17,Male,Europe,Sports,16.08733162,0,Medium,19,64,79,2,Medium
10117,40,Female,Asia,Action,11.68419157,0,Easy,12,15,37,39,Low
10118,37,Female,Europe,Sports,13.51624745,1,Medium,13,35,60,35,Medium
10119,29,Male,Europe,Strategy,5.071083785,0,Easy,0,58,13,32,Low
10120,18,Male,Europe,Simulation,19.66621198,0,Easy,16,26,36,13,Medium
10121,43,Female,Other,Sports,3.637729288,0,Medium,5,106,92,2,Medium
10122,36,Male,Asia,Action,4.15671776,0,Medium,10,57,62,32,Medium
10123,39,Male,USA,RPG,1.406671631,0,Easy,15,139,20,28,High
10124,27,Male,Europe,Simulation,16.97833494,0,Easy,18,128,6,25,High
10125,32,Female,Europe,Sports,22.36997687,0,Medium,2,140,79,44,Medium
10126,47,Male,Europe,Action,1.688297116,0,Easy,14,61,82,45,Medium
10127,30,Male,Other,Strategy,4.254356412,0,Medium,11,125,59,46,High
10128,16,Female,USA,Action,8.949599583,0,Easy,7,67,67,3,Medium
10129,49,Male,Europe,Action,6.788924565,0,Medium,0,78,12,22,Low
10130,48,Male,Asia,Simulation,15.12614906,0,Medium,16,74,43,43,Medium
10131,44,Male,USA,Simulation,0.960931465,0,Easy,7,176,70,22,Medium
10132,27,Female,Asia,RPG,13.98838194,0,Medium,18,58,65,45,Medium
10133,27,Female,Asia,Sports,13.24400943,0,Easy,10,38,33,12,Medium
10134,32,Female,USA,Sports,0.992857463,1,Medium,3,115,16,27,Medium
10135,46,Male,USA,Action,9.015504587,0,Easy,19,136,70,2,High
10136,46,Male,USA,Sports,22.10298197,0,Hard,7,102,36,33,Low
10137,49,Male,USA,Simulation,4.625606144,0,Hard,16,117,51,46,High
10138,43,Male,Europe,Simulation,22.31094377,0,Easy,3,66,38,25,Medium
10139,43,Female,Other,Sports,17.53742483,1,Easy,1,24,61,38,Low
10140,30,Male,USA,Strategy,6.219891795,0,Easy,9,51,14,37,Medium
10141,24,Female,USA,Sports,0.203949422,1,Hard,13,31,62,5,Medium
10142,44,Male,USA,Action,10.14746258,0,Easy,17,135,66,25,High
10143,39,Male,Other,Simulation,14.37897402,0,Easy,17,132,17,9,High
10144,34,Female,Europe,RPG,2.589190132,1,Medium,15,75,56,3,Medium
10145,19,Male,USA,Simulation,1.523153609,1,Medium,0,47,68,3,Low
10146,15,Female,Asia,RPG,1.069722239,1,Medium,10,78,34,0,Medium
10147,44,Male,Other,Sports,18.18439944,0,Medium,0,60,36,18,Low
10148,17,Female,Europe,Action,18.46958993,0,Medium,0,116,63,18,Low
10149,28,Female,USA,Action,15.97065309,0,Easy,16,38,21,32,Medium
10150,44,Male,USA,Action,17.21404867,0,Easy,3,123,24,48,Medium
10151,18,Male,USA,Strategy,8.333890417,0,Easy,12,134,76,44,High
10152,32,Male,USA,Sports,2.864906934,0,Easy,0,159,7,13,Low
10153,39,Female,USA,Strategy,3.256237634,0,Easy,17,50,94,32,Medium
10154,15,Male,Asia,RPG,7.550827847,0,Medium,1,135,21,31,Medium
10155,29,Male,USA,Strategy,8.986226182,0,Easy,0,135,23,20,Low
10156,23,Female,Europe,Action,21.78995873,0,Hard,0,158,39,7,Low
10157,29,Female,USA,Simulation,9.043782263,1,Easy,4,114,45,32,Medium
10158,38,Female,USA,Action,10.46668447,1,Easy,13,37,23,4,Medium
10159,18,Male,Asia,Sports,10.317298,0,Hard,16,63,2,47,Medium
10160,26,Male,USA,Sports,17.48448213,1,Easy,12,11,16,37,Low
10161,20,Female,Other,Action,0.703021229,0,Medium,17,133,42,6,High
10162,38,Male,USA,Action,10.7323425,0,Easy,2,65,23,11,Low
10163,25,Female,USA,Sports,20.85259059,0,Hard,14,35,6,29,Medium
10164,27,Female,Asia,Strategy,20.94328388,0,Hard,18,156,15,27,High
10165,48,Male,Other,Strategy,17.74905467,0,Easy,16,127,37,17,High
10166,39,Male,Other,Sports,9.631135699,0,Medium,12,21,47,39,Medium
10167,21,Male,Asia,Action,6.025460728,0,Medium,12,30,64,40,Medium
10168,18,Male,Other,Action,2.185857096,0,Hard,19,145,18,30,High
10169,22,Male,Asia,Sports,11.55819048,0,Easy,19,153,55,33,High
10170,34,Female,USA,Sports,20.55620859,0,Hard,13,165,99,48,High
10171,43,Male,Asia,Strategy,8.363882991,0,Easy,19,24,5,30,Medium
10172,24,Male,Europe,Sports,12.32468443,0,Easy,2,95,74,29,Low
10173,48,Male,Europe,Action,7.876589952,0,Easy,11,61,66,47,Medium
10174,40,Male,USA,Action,9.667762696,1,Hard,12,179,9,42,High
10175,17,Male,Europe,Sports,3.362362103,0,Medium,12,83,82,2,Medium
10176,20,Male,Europe,RPG,16.64585053,0,Medium,14,123,40,7,High
10177,19,Male,Asia,Action,1.182673671,1,Easy,15,168,13,13,High
10178,19,Male,USA,Strategy,23.37989617,0,Medium,4,72,2,28,Low
10179,37,Male,USA,RPG,9.217670429,0,Easy,19,67,14,32,Medium
10180,23,Female,Europe,RPG,6.515353975,0,Medium,9,62,34,2,Medium
10181,49,Male,USA,Simulation,14.15438687,1,Easy,15,75,11,0,Medium
10182,34,Male,Asia,RPG,21.66388714,1,Easy,12,155,47,24,High
10183,49,Female,USA,Sports,21.21231759,0,Easy,5,50,56,3,High
10184,32,Female,USA,Simulation,22.20428071,0,Easy,13,128,20,13,High
10185,31,Male,Europe,Strategy,2.260712899,0,Medium,18,11,30,14,Low
10186,38,Male,Europe,RPG,5.438943682,0,Medium,11,121,34,49,Medium
10187,17,Female,USA,Simulation,1.761101431,0,Medium,0,152,53,14,Low
10188,46,Male,USA,Action,2.232079971,1,Easy,13,90,49,24,Medium
10189,49,Male,Europe,RPG,4.514432606,0,Hard,0,179,37,9,Low
10190,27,Male,Other,Simulation,2.886671716,1,Medium,4,115,11,19,Medium
10191,39,Female,Other,Action,7.966030975,0,Medium,3,74,29,42,Low
10192,23,Male,Asia,Simulation,9.80593084,1,Easy,13,136,58,47,High
10193,18,Male,Asia,Action,8.138967818,0,Medium,0,36,85,46,Low
10194,28,Male,USA,Sports,9.800237191,0,Medium,17,173,94,46,High
10195,48,Male,USA,Action,20.82871538,0,Easy,14,26,81,48,Medium
10196,25,Male,Europe,RPG,19.86685027,0,Medium,5,108,88,35,Medium
10197,17,Female,Asia,RPG,23.10341681,0,Medium,3,59,50,1,Low
10198,42,Male,USA,RPG,18.90087395,0,Medium,13,74,61,41,Medium
10199,43,Female,Europe,RPG,20.2059389,0,Medium,1,122,5,2,Low
10200,23,Male,USA,Strategy,16.65304189,1,Medium,17,10,72,9,Low
10201,17,Male,Europe,RPG,4.183789723,0,Hard,18,15,5,2,Low
10202,39,Male,Asia,RPG,22.47744357,0,Easy,9,154,58,20,High
10203,48,Male,Asia,Simulation,5.020736035,0,Easy,16,135,86,11,High
10204,26,Male,Asia,Strategy,16.261238,0,Easy,7,111,98,38,Medium
10205,23,Female,USA,Strategy,5.51352507,0,Easy,13,94,77,42,Medium
10206,29,Male,Asia,RPG,2.152237264,0,Easy,3,38,72,36,Low
10207,39,Male,USA,Simulation,4.706764539,0,Medium,6,69,35,28,High
10208,19,Female,Asia,Simulation,5.57024898,1,Medium,13,75,2,38,Medium
10209,25,Male,USA,Action,9.131904277,0,Medium,10,121,53,33,Low
10210,48,Male,Europe,Simulation,1.661080256,0,Easy,0,99,11,34,Low
10211,38,Male,Europe,Simulation,14.05672196,0,Easy,9,177,29,39,High
10212,29,Male,USA,Action,19.17284977,0,Easy,2,157,84,49,Medium
10213,22,Female,Other,Simulation,18.34735427,0,Medium,5,108,27,18,Medium
10214,19,Male,Europe,Action,20.097509,0,Easy,3,85,25,41,Low
10215,40,Female,USA,Simulation,23.50699413,0,Easy,0,21,40,35,Low
10216,32,Female,USA,RPG,23.89965586,0,Easy,18,110,90,47,High
10217,20,Male,Europe,Strategy,9.851228438,0,Easy,15,75,52,47,Medium
10218,27,Male,USA,Strategy,12.05028134,0,Hard,18,164,69,48,High
10219,42,Female,Europe,RPG,11.95639467,0,Easy,10,91,90,33,High
10220,19,Female,Europe,Simulation,15.40926916,1,Easy,12,171,10,38,High
10221,27,Male,USA,RPG,5.896575015,0,Easy,8,127,24,16,Medium
10222,31,Female,USA,Strategy,18.54197633,0,Medium,3,179,96,35,Medium
10223,46,Female,Europe,Strategy,3.040357146,0,Easy,0,19,55,48,Low
10224,43,Male,USA,RPG,22.82877017,0,Hard,6,159,26,21,Medium
10225,17,Female,USA,Simulation,2.993754418,0,Easy,7,71,55,6,Medium
10226,48,Male,USA,Strategy,17.82396444,0,Medium,8,86,47,25,Medium
10227,41,Male,Europe,RPG,9.53201361,1,Medium,7,179,7,27,Medium
10228,27,Male,USA,Strategy,15.21237821,0,Medium,17,89,75,39,Medium
10229,47,Male,Other,RPG,7.54344363,0,Medium,16,33,42,25,Medium
10230,20,Female,Asia,Strategy,2.872595429,0,Easy,1,85,43,13,Low
10231,38,Male,USA,RPG,22.51336086,0,Hard,8,48,29,21,Medium
10232,33,Male,USA,Sports,12.24212963,0,Easy,17,158,46,44,High
10233,30,Female,Asia,Simulation,7.212517503,0,Medium,7,138,78,22,Medium
10234,42,Male,Europe,Strategy,14.98790114,0,Easy,0,81,74,6,Low
10235,47,Male,Asia,Simulation,6.189879599,0,Easy,2,179,32,22,Medium
10236,27,Male,Asia,Sports,0.970835761,0,Medium,13,154,16,27,High
10237,39,Male,USA,Sports,19.04774182,0,Medium,11,50,82,14,Medium
10238,41,Female,Asia,Sports,23.90076438,0,Medium,19,64,42,25,Medium
10239,21,Male,Europe,Simulation,22.95465001,0,Easy,5,142,42,20,Medium
10240,19,Male,Europe,Strategy,21.11398484,0,Medium,14,130,59,29,High
10241,45,Male,USA,Strategy,17.93814925,1,Hard,9,122,78,29,Medium
10242,37,Male,USA,Simulation,3.886742704,0,Medium,17,92,68,40,High
10243,24,Male,USA,Action,3.73886329,1,Medium,10,92,82,39,Medium
10244,46,Male,USA,RPG,3.592249211,0,Easy,18,135,32,44,High
10245,44,Male,Europe,Strategy,11.03069894,0,Easy,7,12,31,13,Low
10246,45,Male,USA,Sports,11.42408311,0,Easy,18,166,8,41,High
10247,32,Male,Asia,Simulation,13.8621739,1,Easy,18,155,27,29,High
10248,16,Male,USA,Strategy,5.441277811,0,Easy,14,23,18,12,Low
10249,28,Male,Asia,Sports,0.953137523,0,Medium,10,45,7,48,Medium
10250,27,Female,Other,Sports,2.418296391,0,Easy,12,174,22,12,High
10251,43,Female,USA,Sports,1.665618331,0,Medium,16,88,70,20,High
10252,26,Male,USA,Strategy,19.02748919,1,Hard,1,154,27,33,Low
10253,16,Female,Asia,Strategy,3.232676312,0,Easy,0,30,9,9,Low
10254,46,Female,Asia,Simulation,18.01096934,0,Easy,5,158,86,39,Medium
10255,27,Male,USA,Simulation,2.570437833,0,Medium,8,42,83,47,Medium
10256,41,Female,USA,Simulation,11.90005179,0,Easy,3,96,91,25,High
10257,31,Male,USA,Action,6.908629638,0,Easy,18,95,89,34,Low
10258,45,Female,Europe,Strategy,15.63431469,1,Easy,9,148,31,47,Medium
10259,48,Male,USA,Strategy,3.503562816,0,Easy,0,99,11,9,High
10260,38,Female,Europe,Simulation,14.12673978,0,Medium,19,30,33,4,Medium
10261,49,Male,USA,Action,13.71814296,0,Medium,3,139,34,10,Medium
10262,20,Male,Europe,Strategy,9.670868638,0,Easy,11,87,47,16,Medium
10263,33,Female,Asia,Simulation,11.57978916,0,Medium,8,175,34,47,Low
10264,44,Female,Asia,Strategy,3.527452726,0,Medium,14,72,18,19,Medium
10265,21,Female,USA,Action,19.45233765,1,Easy,3,36,39,22,Low
10266,24,Female,Other,RPG,14.51418919,0,Medium,5,118,82,13,Medium
10267,46,Female,Europe,Sports,2.866752059,1,Easy,14,43,4,32,Medium
10268,48,Female,Asia,Simulation,22.02090817,0,Easy,15,154,92,48,High
10269,42,Male,Europe,Sports,14.94303505,0,Hard,17,35,89,29,Medium
10270,29,Male,Europe,Simulation,4.136073537,0,Medium,11,26,8,13,Low
10271,44,Male,Asia,Action,5.380363709,0,Hard,8,48,89,14,Medium
10272,43,Female,USA,RPG,4.899345317,0,Hard,10,119,83,23,Medium
10273,36,Male,USA,RPG,5.407257302,0,Medium,1,89,24,14,Low
10274,18,Male,USA,Simulation,5.034533926,0,Easy,13,178,56,39,High
10275,34,Male,Asia,Strategy,17.90333704,1,Medium,18,88,46,49,Medium
10276,46,Female,Other,Strategy,14.19359624,1,Easy,0,85,92,38,Low
10277,18,Male,Asia,Strategy,5.600436525,0,Easy,16,169,50,9,High
10278,41,Male,Other,RPG,22.36684959,0,Medium,14,120,76,29,Medium
10279,31,Male,Other,RPG,0.278800098,0,Easy,7,176,20,20,Medium
10280,26,Male,Europe,Strategy,16.45419191,0,Medium,3,178,58,29,Medium
10281,36,Male,USA,Sports,13.04121908,0,Hard,12,173,69,17,High
10282,31,Male,Europe,RPG,12.75447274,1,Hard,18,66,17,44,Medium
10283,24,Male,USA,Strategy,13.2324546,0,Medium,14,15,98,7,Low
